cibil_score,income,dependents,loan_amount,tenure,down_payment,existing_emi,credit_card,employment_type,statement_score,emi,account_age,overdrafts,bounced_payments,late_emi_ratio,income_volatility,avg_balance,transaction_frequency,monthly_spending,approved
739,68395,5,864035,41,153774,32993,1,1,38.100513574112036,21074.024390243903,110,1,3,0.5720161877570006,0.8695114634767065,78535,197,59657,0
488,70334,3,531218,46,229176,35383,1,1,0.0,11548.217391304348,47,3,3,0.6595837509893578,0.42916237472947716,146025,76,62667,0
339,96630,5,795394,55,53447,16240,1,0,0.0,14461.709090909091,76,0,3,0.7895756024938023,0.4173740683812439,30855,79,132829,0
746,25767,1,512374,41,212962,14423,0,0,25.75320557806393,12496.926829268292,37,3,1,0.5227770639284584,0.4890984380224874,99916,74,91645,0
842,143371,0,515676,47,89109,12648,0,0,22.67313878040761,10971.829787234043,59,2,3,0.20181248236835092,0.5918057537044134,35201,26,9536,0
308,130590,3,620807,17,99306,12206,0,0,0.0,36518.05882352941,46,1,2,0.08111203376787533,0.8941118531581281,116507,97,139961,0
562,75104,4,960983,24,173099,36788,1,0,0.0,40040.958333333336,33,3,2,0.471798342715722,0.4577555447973871,64681,92,93512,0
797,87269,4,465572,22,187675,5499,1,0,39.46324677006087,21162.363636363636,99,4,1,0.6166056490246502,0.9301362372139818,129115,43,125250,0
724,79166,3,615973,9,196619,34058,1,1,49.9656906925854,68441.44444444444,93,3,1,0.4492573713610237,0.3936683353668802,26183,164,138991,0
814,137240,3,923500,59,58586,36654,0,0,74.79760410402196,15652.542372881357,85,0,2,0.24284381444395964,0.3245726945417158,20320,140,79406,1
549,156750,3,403691,19,173884,33762,0,1,5.35699174773046,21246.894736842107,12,3,2,0.5757878783245888,0.29504560731878726,142710,52,30997,0
523,39560,5,847938,30,79088,25101,1,1,7.734024836876671,28264.6,32,3,0,0.3583779968557317,0.021152004699864224,51789,37,69959,0
726,94397,5,558300,25,83076,34226,1,1,17.02516347302506,22332.0,28,4,1,0.22927128103385944,0.8491439406138563,14557,126,104574,0
392,22479,0,885158,8,284223,1271,1,1,0.0,110644.75,86,2,0,0.6728675904195289,0.07923373776263432,125719,6,9824,0
443,101405,3,494422,55,30276,32691,1,1,0.0,8989.49090909091,108,0,1,0.4612150248945656,0.33433135258726887,63275,34,142178,0
661,64693,2,648041,18,123954,20440,1,0,31.373236924612996,36002.27777777778,47,0,3,0.22675839830903197,0.25045678638723123,138454,91,55922,0
701,80444,4,357119,11,131789,38338,1,0,41.683467811226265,32465.363636363636,41,1,2,0.262883467455135,0.7444367341932215,66796,199,100651,0
371,102178,3,653258,24,73496,3432,0,1,0.0,27219.083333333332,68,3,0,0.45733209230780897,0.9325871756708981,113902,19,147292,0
605,78270,5,359935,13,235609,37203,1,0,1.6987895745388584,27687.30769230769,119,4,2,0.3383388751935618,0.8167097839288437,87660,108,130478,0
519,90933,2,628739,60,146132,22950,1,0,15.884520253270782,10478.983333333334,46,4,0,0.1284152945075209,0.31999832975725273,73382,115,112449,0
601,157659,4,799330,16,215822,4154,1,0,35.13955218449555,49958.125,35,1,0,0.48837594591366396,0.4557573435309291,73927,54,48322,0
876,165855,0,463140,22,116105,20358,0,1,37.39600696457287,21051.81818181818,64,2,3,0.5512880528417963,0.2470368964346089,39166,106,81089,0
346,21055,5,457772,20,269032,1484,1,0,17.885839920900793,22888.6,111,0,0,8.703702674761615e-05,0.9239801913213695,111020,129,77705,0
898,88011,0,356001,7,218859,3313,1,0,48.896221995925245,50857.28571428572,89,4,1,0.42949545287470614,0.11874457458987975,79704,31,130034,0
570,172440,2,743944,6,99956,21268,0,1,28.38325430544232,123990.66666666667,64,2,0,0.4617291839060535,0.9519544556447065,2224,192,10768,0
764,115479,5,612403,34,288635,32635,0,1,28.04910819025314,18011.852941176472,89,3,2,0.26565124338317453,0.8136568274160046,60800,53,8343,0
555,56950,5,540620,18,259518,4328,0,1,8.325834150624214,30034.444444444445,4,2,2,0.27098500723050706,0.7115777125263103,62083,77,22138,0
486,126833,2,74255,10,177521,10492,1,0,0.0,7425.5,91,1,3,0.25412710586345666,0.7739936566500353,133074,9,143856,0
763,46087,2,154596,22,4934,15653,0,1,41.839459746361086,7027.090909090909,14,1,3,0.3562624546623887,0.3393468069020472,65181,121,83377,0
713,23929,0,57083,21,177344,21659,0,0,13.687129396239916,2718.2380952380954,49,5,2,0.6495519030874399,0.2958865074071122,85955,121,106452,0
386,133837,5,857736,29,207253,28,0,1,0.0,29577.103448275862,44,0,1,0.375220853674343,0.3814208655676522,14264,27,18704,0
723,112724,0,859060,60,109450,25562,0,1,27.526418672721547,14317.666666666666,84,5,0,0.7949189653448486,0.18161324842075466,60026,62,6930,0
752,156171,0,114530,22,43168,19915,1,0,32.009657789963214,5205.909090909091,31,0,3,0.3009269398134664,0.7463600851961038,44042,155,99284,0
533,82069,2,94102,44,169389,38493,1,0,12.995985304543915,2138.681818181818,31,0,2,0.5594098049338442,0.4750438370060198,75775,144,107302,0
856,173771,0,792363,48,240454,12053,1,0,66.11273915200606,16507.5625,107,5,0,0.4391725371126108,0.8858099583197169,134985,65,66943,1
685,95830,0,548555,8,95798,19752,1,0,11.053732250277612,68569.375,59,5,2,0.609830896898043,0.8783815092768525,140168,128,17053,0
500,152844,3,343480,33,136893,3264,0,1,0.0,10408.484848484848,90,5,1,0.7106916552078106,0.15585387858254485,44475,151,75999,0
306,38051,4,634238,30,327,36693,1,0,0.0,21141.266666666666,71,4,1,0.40934663449625397,0.2188182686737863,92762,78,97742,0
705,37487,1,274644,33,211157,33355,0,1,51.60879997522814,8322.545454545454,76,2,1,0.39558336734291705,0.41064022566112657,143243,39,35954,0
425,160908,4,238262,15,259829,14194,1,1,0.0,15884.133333333333,84,0,3,0.754175223914816,0.1188144596176337,35889,9,48628,0
754,170118,3,399104,31,232906,18419,0,0,40.455114134206234,12874.322580645161,81,3,0,0.7469276581040111,0.689433884760382,66861,192,113273,0
615,189633,1,900945,12,128833,34298,1,0,0.0,75078.75,110,3,3,0.7975973836745819,0.7375956553365053,76011,67,35753,0
580,78432,4,778794,58,13530,11816,0,0,27.94849340129788,13427.48275862069,95,4,0,0.12518073223023593,0.7213503587959317,2490,163,19378,0
398,24008,3,230591,38,147627,9433,0,1,10.761748040087495,6068.184210526316,38,0,0,0.0028549789082219948,0.4702103140180689,70917,68,96072,0
727,196383,4,583635,7,282128,9679,0,0,45.92917541277761,83376.42857142857,23,0,2,0.3498482416584834,0.8432162218673352,19958,144,8357,0
399,128247,0,890290,33,25050,28299,1,1,0.0,26978.484848484848,102,3,0,0.5866721306880384,0.6058457467386003,47940,70,67936,0
551,64482,1,954037,56,64178,8442,0,0,0.0,17036.375,46,5,3,0.05828480810303987,0.9936117761866095,19088,124,87587,0
802,157492,1,774841,46,251133,3544,1,1,37.878170868753685,16844.369565217392,39,5,2,0.2988813057387087,0.815438218109179,110973,191,14355,0
853,182702,2,172418,21,170460,6618,0,0,67.27871589917336,8210.380952380952,16,3,1,0.4651675814300818,0.7222588157830618,125545,152,99715,1
894,71265,5,278706,55,51101,39443,1,0,76.05121912733075,5067.381818181818,68,2,1,0.17003794004093262,0.12330280251749104,41706,37,124240,0
875,158541,4,257678,16,7278,34914,0,0,40.96826437827148,16104.875,63,2,3,0.5849135982225889,0.832600037631681,7970,107,146161,0
634,161760,3,193207,19,123186,38158,0,1,16.8430109702872,10168.78947368421,100,3,3,0.18363012398060105,0.30557221565804926,74897,57,43588,0
420,110303,3,216560,14,178476,11092,0,0,0.0,15468.57142857143,91,3,2,0.6725376121710549,0.4189142955448609,18982,47,52440,0
804,133824,5,350421,56,252080,17688,1,0,94.363731054298,6257.517857142857,88,1,0,0.2786186701423656,0.46276028462028496,67275,168,94641,1
781,68513,2,577735,45,265137,19631,0,1,54.54620845631137,12838.555555555555,66,2,2,0.47891875791768834,0.33131052897870983,82507,197,91897,0
895,187250,1,428053,34,137335,20957,0,1,89.1958232081518,12589.79411764706,104,3,0,0.43532320568000477,0.1084388001294565,71096,186,93357,1
691,196959,0,449775,42,126745,1072,1,0,44.30158643767602,10708.92857142857,119,5,1,0.23715737318208305,0.19936384788835326,79260,169,50625,0
385,196581,1,283495,20,279346,23911,1,0,0.0,14174.75,99,4,2,0.3512572990474849,0.8034664544322626,85883,96,13143,0
602,152683,3,193485,9,233065,1551,1,0,0.0,21498.333333333332,44,4,1,0.6767784735137545,0.6522701322317147,26212,108,8615,0
569,27622,2,998947,52,62794,11001,1,1,0.0,19210.51923076923,35,1,3,0.4386754285007177,0.9428414909660993,103128,110,149611,0
806,85962,2,619047,59,204382,11694,1,0,48.38151058571695,10492.322033898305,3,2,3,0.04446956866187027,0.8210683536514637,100934,149,63922,0
535,100089,2,268169,7,214570,26979,1,1,12.722478539049133,38309.857142857145,120,3,0,0.5704258327370592,0.40222022604811525,23164,15,69911,0
497,192772,5,819490,8,70171,35860,1,0,0.0,102436.25,89,5,3,0.14596199823695494,0.7862061504263718,66206,167,95784,0
348,118458,5,839103,36,293400,27943,0,0,0.0,23308.416666666668,113,2,3,0.3888502108054782,0.5764291924631171,44672,163,34776,0
802,116510,0,968441,8,89053,17418,0,0,61.99522202532429,121055.125,95,5,0,0.37483110456569024,0.286301082824973,60806,200,60386,0
753,46413,0,201162,45,164884,21003,0,0,44.89427186326063,4470.266666666666,53,4,1,0.38918954284022295,0.9750893133357391,116380,121,68328,0
324,162870,1,657971,57,148119,20496,1,1,0.0,11543.350877192983,20,3,3,0.02481120506079515,0.9284909933541279,90286,94,18764,0
560,80531,5,981233,21,207655,5909,0,0,19.472100720252634,46725.380952380954,8,4,0,0.21791081536113996,0.11219845379245752,136347,98,92444,0
588,36537,2,816337,22,270497,38293,1,0,42.163121105398076,37106.22727272727,96,4,0,0.04058837817511565,0.8394214816636502,86225,126,33100,0
582,197777,5,264247,53,117968,36768,0,1,0.0,4985.792452830188,38,4,2,0.3319653620967133,0.0776867197602027,8609,64,5440,0
852,54212,3,898382,25,115359,9602,0,0,37.089477001330906,35935.28,47,4,3,0.4970693818289724,0.9288191937719055,107266,157,95045,0
390,22921,3,450604,19,225401,4601,0,0,0.0,23716.0,101,2,1,0.5232593005674274,0.62416604281347,12858,91,48519,0
484,34010,1,514473,10,285682,6601,0,1,3.6028654889773133,51447.3,59,2,3,0.05163840292762041,0.1665822444473315,52604,60,109085,0
408,101451,2,580636,52,272663,25167,1,1,0.0,11166.076923076924,115,3,2,0.09511128397195119,0.8172624358079378,140207,149,82768,0
446,38522,0,782823,56,225828,1177,0,1,0.0,13978.982142857143,67,5,0,0.5292054229302963,0.5157818407635075,148480,71,9215,0
845,171678,3,164271,10,210917,4123,0,1,33.36152413983929,16427.1,101,3,1,0.424950119642718,0.05954987468042394,23895,20,105699,0
865,112241,1,562291,50,230619,25933,0,0,23.042160145019764,11245.82,17,5,2,0.6667296065828592,0.7984273847917338,147803,107,10902,0
326,78302,1,825979,14,280779,5844,0,1,0.0,58998.5,49,4,1,0.1641137337714735,0.7883381889891865,146935,104,50429,0
679,20566,0,571078,13,3191,2752,1,1,53.873144311875926,43929.07692307692,24,2,0,0.09627383006110657,0.48205994685014697,131995,62,104475,0
439,106364,4,310951,26,176596,821,1,0,0.0,11959.653846153846,9,3,0,0.28961931690987763,0.7311096664942628,124577,11,63567,0
415,47234,5,103470,30,10210,28232,0,1,0.0,3449.0,120,3,2,0.5096537079946173,0.04014832901306775,13117,98,60814,0
475,196049,2,571806,52,173141,14534,0,0,0.0,10996.26923076923,64,5,3,0.3887737930842827,0.31810659681476605,19864,156,37078,0
416,72396,3,718184,44,118416,11378,0,0,15.11498636646026,16322.363636363636,44,1,1,0.07887461287831919,0.6732223825609911,92831,162,69366,0
594,105478,5,572152,13,91388,25583,0,0,4.5143105446192155,44011.692307692305,47,1,3,0.0570336711411394,0.23060572552470315,17173,46,47491,0
898,23351,3,980386,38,267297,6821,1,1,68.21609761382362,25799.63157894737,31,1,2,0.5421549017270854,0.4504113796713176,39124,89,142199,0
652,43565,3,622509,54,212888,20862,1,1,51.855542928613,11527.944444444445,17,0,1,0.2375745691333788,0.9319467587890101,146640,182,104667,0
734,57347,2,532817,42,170225,19354,0,0,27.219091365372627,12686.119047619048,110,4,2,0.5355859768137565,0.8267517785730397,136755,72,136787,0
596,29309,3,102711,18,264586,26982,0,0,3.1924400823123533,5706.166666666667,15,5,1,0.23593190646132475,0.5579965476627059,39714,98,53903,0
308,150679,3,580668,13,29370,24957,0,1,0.0,44666.769230769234,48,3,3,0.25183536947483404,0.5767163308645061,81730,138,142754,0
350,190175,4,210187,30,193895,27001,0,0,0.0,7006.233333333334,21,0,3,0.167851785130679,0.8870060173029531,81723,94,45545,0
461,197364,3,738500,31,46873,8525,0,0,0.0,23822.58064516129,112,2,3,0.7869735692184515,0.8630591021027094,40880,169,49807,0
446,67845,3,203132,25,69911,5607,1,0,0.0,8125.28,27,5,0,0.012856232074848607,0.08829673438296826,36963,75,48291,0
805,161975,0,911362,12,55547,21353,0,1,87.2681443828543,75946.83333333333,49,0,0,0.1018019470893079,0.46557738049785136,66696,101,90488,0
806,110732,5,336948,12,163233,2293,0,1,25.279499512864405,28079.0,91,3,3,0.6690321447533889,0.19085365357144068,90900,106,93833,1
813,28254,5,462285,35,188713,18171,1,0,86.07118639735296,13208.142857142857,70,2,3,0.1105293872484169,0.08321975708784002,121041,150,14419,0
683,36326,1,187668,57,226781,25014,0,1,13.093109585093407,3292.4210526315787,48,5,2,0.22455751355285855,0.292395508677496,126325,71,86318,0
634,118602,1,250165,38,132187,32840,0,1,15.96611064435635,6583.289473684211,69,3,0,0.21022797462212728,0.6106438053453076,5022,58,143158,0
690,96258,5,925826,30,281809,26129,0,0,0.0,30860.866666666665,54,3,3,0.5575884658063053,0.7943703208565303,99223,75,64001,0
544,21508,1,319503,57,112073,39787,0,1,0.0,5605.315789473684,37,4,1,0.32896094243185925,0.9124763695257383,93171,50,106445,0
702,187419,4,537307,43,46978,22268,0,0,8.88303376224731,12495.511627906977,73,4,1,0.6724702581047914,0.4229561347881797,8899,43,96686,0
777,151461,4,982330,45,10954,17847,0,0,44.643786905658416,21829.555555555555,46,3,1,0.5979417565912593,0.42232307331109487,125530,165,147099,0
758,110434,5,642397,37,38249,9830,1,0,39.416391664786204,17362.08108108108,116,4,1,0.424881064966253,0.15325254784920295,90088,72,98205,0
668,197659,0,89558,47,133536,26925,1,1,48.541155968521124,1905.4893617021276,57,4,1,0.19924942049525943,0.19484128382638577,108388,57,73267,0
334,194805,2,389614,33,123883,32431,0,0,0.0,11806.484848484848,92,3,1,0.6339350476288252,0.10249489070081408,99831,164,6900,0
735,195312,3,417511,40,256269,12839,0,0,9.765214260168225,10437.775,30,4,2,0.6927924432756054,0.975900546321928,51475,159,121577,0
520,66590,5,312434,39,37683,3027,0,1,19.576870473948706,8011.128205128205,79,2,0,0.669026008886884,0.1275974364154352,31733,53,54163,0
746,178561,1,279121,47,78698,419,1,1,45.93735029221696,5938.744680851064,69,2,1,0.04137101408920163,0.7566424505838379,57927,64,139120,0
624,110818,1,528018,55,294129,25293,0,0,48.770988047506144,9600.327272727272,90,0,0,0.5583669462843518,0.3177642901667823,114794,165,40422,0
829,150687,1,408189,22,8569,26522,1,0,25.35025651080557,18554.045454545456,57,4,2,0.5631509090256616,0.5371477994703119,96243,59,68404,0
503,174716,4,329607,44,127291,4816,1,1,0.0,7491.068181818182,87,1,3,0.7544604319169369,0.8727102121042635,94780,173,125223,0
859,49398,5,442333,7,59471,904,0,1,16.85444226046518,63190.42857142857,9,4,3,0.21078269338322678,0.9361674514742002,21297,126,27006,0
807,100685,0,376463,35,160083,26178,0,1,40.678599816663095,10756.085714285715,84,5,0,0.6290774636079405,0.24023031886584179,3412,135,44938,0
498,43201,1,267302,55,292097,15910,0,1,0.0,4860.036363636364,91,5,2,0.5512772001298506,0.9112694033600838,100836,109,119829,0
590,70308,1,480113,41,68126,16709,1,1,24.31471534064623,11710.073170731708,61,1,0,0.702981576951093,0.25205243439918,142683,11,51008,0
619,94433,5,945187,20,111110,10499,0,0,14.996018399835148,47259.35,7,3,1,0.5546464242512985,0.804797202630107,55074,166,143854,0
761,173986,2,530447,39,134738,28724,0,0,35.58550322538536,13601.205128205129,69,4,1,0.6819636293867564,0.015250376858487957,67946,114,82979,0
714,175280,1,617679,25,239548,29786,1,1,19.112500995354146,24707.16,95,3,2,0.2876602776295957,0.5352314762690444,143766,38,124658,0
812,90180,1,985099,29,295409,2087,1,1,64.15048114691052,33968.93103448276,57,3,1,0.1260995365856819,0.7258126866619589,36392,168,84373,1
522,79255,3,632931,18,28960,3565,0,0,0.0,35162.833333333336,14,2,2,0.2906816277167394,0.8389389688982419,79241,62,11550,0
603,115530,2,262156,40,146606,22203,0,0,0.0,6553.9,49,1,2,0.6520413510761958,0.841128886394696,14757,76,122591,0
558,184137,0,428550,16,225780,24126,1,1,15.110911391932964,26784.375,120,3,3,0.1053199821428982,0.29886783342009693,41018,130,65868,0
846,195775,4,513577,30,2647,5795,0,0,29.64363969710382,17119.233333333334,34,5,0,0.5103561434360623,0.8531496094809895,57415,60,61249,0
483,60817,2,501043,57,241833,6324,1,0,0.0,8790.228070175439,65,1,3,0.7900448441477046,0.32364702775355847,103453,6,111769,0
652,53567,1,192036,47,72758,27295,1,1,9.59032261857512,4085.872340425532,44,0,3,0.7160119006364354,0.23376736783453878,47550,67,45769,0
372,147220,4,150544,28,155520,18188,0,0,0.0,5376.571428571428,87,0,2,0.5369466626631602,0.0014732697202091138,70161,138,67067,0
811,74252,4,382499,59,293537,4798,0,0,27.797837817930258,6483.033898305085,53,3,3,0.6341042614625296,0.23571525513340474,46097,87,93195,0
530,55957,0,918549,6,190542,24381,1,0,48.00594312806031,153091.5,48,1,0,0.09318116325249735,0.11843882378939852,22885,144,91019,0
504,25592,0,731445,58,296721,2943,1,0,5.495046445724876,12611.120689655172,71,2,0,0.39906701001085587,0.6749366025989959,119394,18,110601,0
650,92578,0,849633,25,181041,9225,0,1,25.66811172007243,33985.32,70,5,0,0.4255299386183932,0.14478762776088594,101593,55,16925,0
599,90531,4,215739,51,63148,28525,1,0,0.0,4230.176470588235,61,0,3,0.6261566077007386,0.5853835177445659,97596,51,148927,0
809,121351,3,443560,58,207787,8895,1,0,69.8157021700821,7647.586206896552,33,1,1,0.22607467656925273,0.12646775972522262,88283,17,93180,1
619,56033,4,602284,39,184579,2541,1,0,39.00961278445188,15443.179487179486,15,1,1,0.08518822915338156,0.7044185328618452,21691,131,94653,0
610,148586,3,462600,39,93214,38400,1,0,1.4296723025504834,11861.538461538461,84,2,2,0.5584910740697336,0.28554550164786674,78251,46,132979,0
363,142406,2,445866,47,23072,8981,0,1,0.0,9486.510638297872,43,4,1,0.39407530365706434,0.3086963876133907,106795,97,76156,0
313,103223,3,391802,19,194463,20595,1,0,0.0,20621.157894736843,75,1,2,0.6738352477749732,0.6403853151150554,75175,199,9398,0
539,52638,4,99000,15,173233,32990,1,1,3.190123441727958,6600.0,47,0,3,0.3851917548309479,0.9389453237101401,109076,53,24294,0
899,111252,2,864362,24,232089,39597,0,0,59.629712705860854,36015.083333333336,103,0,1,0.6770166233506631,0.9916010499569748,50706,43,142383,0
851,141466,5,936422,32,37776,32388,0,1,24.28141790658418,29263.1875,86,4,3,0.40626800145473524,0.35726361156658304,78112,187,148104,0
678,87089,5,126804,46,161624,13586,1,0,23.438931237287658,2756.608695652174,50,0,2,0.6261588078583316,0.9463265732168958,58349,75,17157,0
679,67425,4,442923,20,245599,34165,1,0,23.63117644825016,22146.15,42,3,1,0.5765961431358133,0.6123214683021446,149374,62,104324,0
535,111171,5,541942,37,267374,509,0,0,0.0,14647.081081081082,91,3,3,0.21286603230410456,0.906468576064126,28500,146,100797,0
406,83939,2,794730,6,281873,13044,1,0,0.0,132455.0,3,0,1,0.24751866006963263,0.027852148161440438,43955,30,28927,0
305,92092,0,987410,7,63587,7976,1,0,0.0,141058.57142857142,9,3,0,0.7193564180153835,0.03317285184792618,102796,79,119165,0
