cibil_score,income,loan_amount,emi,account_age,overdrafts,bounced_payments,late_emi_ratio,income_volatility,avg_balance,transaction_frequency,monthly_spending,good_credit_behavior
670,194870,577466,16021,3,0,2,0.8433323548919375,0.5321198602047065,28326,42,44890,1
485,94601,606119,48136,38,0,1,0.7180062101076479,0.43423669661139574,14601,118,103740,0
545,159347,183248,7724,84,0,0,0.9436336706484948,0.3873334208566924,2135,170,89428,0
567,67857,153306,30690,34,0,1,0.6934669059640272,0.8416917680970037,23741,186,18689,0
536,145555,214726,3407,113,4,2,0.9404013722621856,0.21936806506527007,12913,192,38063,0
829,40700,828580,10032,44,1,2,0.554512555690965,0.7342183395288688,11101,114,67198,0
851,190536,994131,49340,108,4,1,0.6002186110619694,0.757482324740119,19631,107,11363,0
320,193423,757910,19794,30,2,1,0.9769710546262609,0.4192000072707345,73084,81,143823,0
819,113330,424169,21881,17,4,1,0.6421291468642604,0.29730059922563934,37870,179,133763,0
399,164941,750270,22756,59,3,2,0.0307865688607466,0.47054148604597523,49985,144,17782,0
777,172026,140417,42162,10,0,2,0.7238027766305233,0.0932139258926985,28215,57,93184,1
898,182627,763611,31416,99,3,2,0.9054686921374157,0.04593003222908998,63110,165,55991,0
597,83353,478638,46354,84,3,0,0.7955802497943266,0.11160319945189179,20215,160,80875,0
825,196098,61984,27752,18,2,2,0.5838332726254226,0.18714503146222616,92118,125,66655,0
633,120772,139312,14926,45,0,2,0.6713035130935163,0.504176820338043,15024,7,73177,0
301,198048,242458,35765,108,3,0,0.9901917892516717,0.8491366361611221,77949,158,68396,0
674,111502,133291,16390,91,2,0,0.09066208850933832,0.23564233199968698,82855,58,26877,1
592,133943,843567,40867,59,0,0,0.6672448286332395,0.9351620107467781,85982,44,137934,0
852,129850,574608,23939,62,1,0,0.2833976945705938,0.9549079089350034,46483,198,28405,0
617,65095,537387,29307,59,2,0,0.6400903965861701,0.9589046048452052,98572,72,126435,0
801,165342,727044,32828,49,4,0,0.6076235758839388,0.8375627346763238,79157,118,58629,0
680,181980,925206,30513,100,0,1,0.15345683210816208,0.3638250407977206,11511,179,56233,1
313,35523,465105,26502,63,3,1,0.20674664574023915,0.07268391100262306,20923,134,31471,0
803,82433,801209,32063,87,3,1,0.6216295780432135,0.5688187317664949,11558,46,13302,0
530,198140,410215,24486,32,4,1,0.12822994730377413,0.5586814439372337,98771,166,123466,0
383,39991,754259,48277,10,4,2,0.26518087513032285,0.8499757671095955,1526,98,90048,0
429,30775,305083,40258,11,3,0,0.8352455477380024,0.9959910509461052,2753,153,107972,0
444,104995,978274,33692,102,0,2,0.3270915060016386,0.5081573065601476,27248,105,146094,0
327,167745,684151,40384,70,2,0,0.4880601562696629,0.34520403103978425,15656,176,53239,0
365,142808,91777,17958,105,4,0,0.9411403351458403,0.185901711556267,24266,128,138185,0
462,178128,96250,37016,62,4,2,0.2271490888369463,0.004799824817370735,65555,6,133811,0
528,157686,909466,19232,47,4,1,0.3896260173580104,0.5091136924888792,63995,95,131097,0
560,27415,941372,12748,34,1,2,0.6064577755435456,0.5555186667025958,76756,63,69269,0
748,194956,352274,12514,100,0,2,0.7553389295039722,0.8249384798173974,84574,102,113558,1
723,168036,525147,24738,101,0,0,0.9016533867127051,0.5045769678928006,79277,20,100868,1
759,188798,754706,10695,17,0,0,0.9154729875735151,0.9164683486660565,71377,152,71895,1
600,57044,970041,10070,104,0,0,0.776640074372623,0.6280834765714355,97111,158,79890,0
602,188616,790122,29765,104,0,1,0.22833083659331044,0.8403362382210832,66402,20,107383,0
586,69976,65216,43662,54,3,2,0.024809330042565803,0.1483017348077471,55176,112,45284,0
694,183324,396293,32761,76,4,2,0.3837739303556238,0.8553361303023147,42733,27,85692,0
309,23832,577297,18698,85,3,1,0.14154885098782333,0.6751438544438484,15418,46,99294,0
569,54148,926336,17123,40,1,2,0.7103876474382981,0.17023303243833054,38185,41,104852,0
891,132230,734687,37144,19,2,2,0.6611305868257168,0.18976355814601087,42745,76,87080,0
660,105076,195281,27616,67,4,0,0.04397164162145484,0.9265006190442213,94417,138,91863,1
556,58402,753803,39146,82,1,1,0.8365937791309511,0.032215360450372876,54787,169,26705,0
432,58578,589317,13182,53,3,0,0.24874326629118226,0.4625349432957061,81123,120,73131,0
575,110453,510829,26833,115,2,1,0.4322270754910422,0.31347528993410156,53035,154,86015,0
812,173390,784803,35342,64,1,0,0.6679337354557424,0.665077439998428,88804,10,72456,0
612,95715,238069,33331,83,2,2,0.4294187868522533,0.839629387568992,66984,36,86859,0
875,131435,414315,48098,47,1,1,0.4412878027999434,0.36037812155656956,53462,149,77238,0
583,171538,164456,28128,6,3,1,0.06562799533574037,0.4269020873228372,38353,42,85940,0
420,115742,374703,33556,16,2,0,0.4014435492600038,0.9819177845014142,74644,149,109134,0
406,65475,901324,23969,72,1,1,0.7648478932199835,0.7839165096792028,49302,41,83916,0
503,80142,906841,23876,112,3,2,0.9151763371865977,0.8972041309317914,77979,155,71396,0
464,177636,976139,10949,18,4,2,0.41349713706337177,0.43876222065162973,23435,181,13877,0
604,173484,869497,26518,52,3,2,0.42358582687907886,0.23407620398411522,58728,193,118407,0
796,113526,816759,7670,48,3,0,0.7026271063236521,0.4118634653864517,99598,181,94256,0
855,71001,432688,26099,43,4,1,0.9427720011052766,0.7160919178315135,2238,65,41818,0
455,77649,419484,41335,39,3,0,0.2670609402393602,0.10943040483597932,81857,81,58555,0
666,186589,83783,14716,49,4,2,0.44014420653793684,0.27046910561650883,82610,164,52368,0
550,164228,84152,40885,113,4,1,0.7959732435523011,0.046635900461590385,14049,131,133054,0
633,174136,633029,9837,12,4,2,0.6096935693740385,0.43234773833813156,58193,90,99666,0
810,45711,943481,49299,109,1,1,0.11058634396395473,0.8274457359796132,36584,195,108777,1
592,50106,494718,21159,10,2,1,0.6277327355622657,0.0246636882980108,67634,11,119928,0
319,85458,603380,43266,71,1,0,0.1867462845973269,0.675323526807166,15679,154,59421,0
581,167661,198725,38877,110,4,1,0.5102159340784042,0.9324958745137396,35505,89,36620,0
300,150429,541215,23560,55,2,2,0.5291032676604385,0.23692786151118228,52341,10,131238,0
418,121754,804924,19106,1,2,1,0.8762033622249848,0.6936348407276481,51374,193,70539,0
334,158286,221541,48289,49,4,2,0.46249427401243814,0.9751019011002003,47998,146,27077,0
497,146479,828424,10720,36,2,0,0.2794424222358942,0.9622780601524632,77970,148,93335,0
784,178199,398627,39661,21,2,2,0.23096634821603157,0.23492919302914328,56701,7,57285,0
358,156213,958017,30362,37,1,1,0.8742518766843361,0.1003310532120687,45859,141,79503,0
460,48884,371898,30258,116,2,2,0.1710108544182284,0.14828253789591594,34178,51,134851,0
505,22708,735338,23782,24,4,2,0.42586856088314373,0.7020356684821422,28575,89,67477,0
311,38375,137592,43168,55,0,1,0.187173114926947,0.7257588754532756,20329,98,37488,1
789,35088,406687,23120,25,0,2,0.7733040401143754,0.674236561628199,58254,174,88747,1
575,77615,93169,21790,7,0,1,0.474372639974619,0.3360783877422381,85029,174,31169,0
541,130138,491503,29912,106,4,0,0.35114369055681205,0.16977693975812214,88366,27,40373,0
515,196118,104745,49374,81,0,2,0.3610996406264668,0.5807610919522531,74662,7,42669,0
550,30014,684456,44907,93,1,0,0.8522142067229794,0.4836804457578665,41068,133,65277,0
425,154345,688273,36812,94,4,2,0.5537739542944381,0.7288341471223034,59951,71,65120,0
516,198207,841975,38160,71,4,2,0.7178678511312636,0.44136007868562144,88629,75,76376,0
605,122842,761752,21156,97,4,0,0.8970385162506845,0.3386396946864684,36171,135,64235,0
484,181953,71067,12672,71,2,2,0.901741676040642,0.2934785773590144,9262,181,96854,0
338,98077,101033,16444,24,2,2,0.32850905433786315,0.21147032004974653,44270,71,25405,0
522,159784,95256,8784,11,2,0,0.9524512631463853,0.2657463761866614,21785,59,123307,0
483,72874,795993,19929,73,3,2,0.024875882014605444,0.09483043884410136,40469,136,111776,0
794,89087,289455,3070,12,1,1,0.37683556101616567,0.34685701092888954,69831,35,33547,0
726,32297,552264,24906,35,4,2,0.8957988575088416,0.0365698123629582,82223,70,16575,0
477,47128,250417,36618,63,4,2,0.2746368798169829,0.1864138471663268,46643,105,105659,0
727,88368,989695,47158,68,2,2,0.27308145032131836,0.7467704446194291,68657,68,145915,0
593,98958,136803,4939,100,4,0,0.3026222850818887,0.32546898867662266,4582,35,148811,0
450,52920,253814,31841,92,4,1,0.6123133848469222,0.6682370169773438,31280,121,24852,0
683,162228,168843,44863,57,0,1,0.4383327756143538,0.7168841755972774,43589,195,61661,1
607,162180,529809,18301,13,4,2,0.7267348363533426,0.5811853427321135,41000,70,97942,0
635,182917,603280,9194,23,3,0,0.8949106425646658,0.9586977413653984,98208,163,126726,0
674,153872,262603,7851,83,2,0,0.6741993749428606,0.021439866623113257,2085,51,120736,0
307,193784,623091,18378,106,1,1,0.2044667201975755,0.7386526505881421,82427,26,82968,0
640,153682,422119,2678,101,1,0,0.9326819023605022,0.958786643940408,16600,98,28837,0
428,97603,768837,32640,39,0,2,0.2644928733474785,0.8622717293529393,98994,87,90684,0
651,53872,194282,35756,88,1,2,0.14989429532815812,0.16789269180501332,60801,50,127704,1
657,30728,526545,31777,80,1,0,0.0899672788609609,0.3268203062517321,62739,93,86730,1
816,115102,76270,28183,97,2,2,0.5633837406661656,0.1724518398764654,75181,190,17404,0
794,142049,505224,29445,12,2,1,0.1137624624806518,0.6013083638147041,42596,123,24674,1
385,40583,972701,3502,34,3,2,0.13877588411263075,0.7121879819794923,71410,193,95923,0
474,105774,819217,23665,71,0,0,0.30003048059549664,0.3170737693630582,80303,50,115319,0
492,158335,581740,18198,75,1,1,0.28165300968446383,0.5395065739842955,53188,5,38037,0
610,146374,353630,23411,31,3,2,0.6042395103321423,0.690920570071195,27825,100,123565,0
418,170528,64859,17867,93,0,1,0.8167452794726815,0.42133981661104836,11913,157,116086,0
517,111118,994740,16266,62,1,0,0.7613496562028924,0.8540155304554593,82751,65,47982,0
726,85942,999403,41422,13,1,2,0.26248445471647674,0.7715499352878171,85269,109,133309,0
713,33689,606371,37208,31,2,2,0.24531049798597993,0.06466554385057066,15332,85,115242,0
413,184006,904140,45002,2,4,1,0.9657915301069676,0.621125299090829,55895,18,15156,0
444,53276,161462,33213,103,0,2,0.008236241591960125,0.2353255509597496,5432,49,48280,1
837,121968,197735,9367,15,1,2,0.8797205330602158,0.5575182646672753,89095,81,85324,0
602,170945,929508,15490,57,0,2,0.19972851912240497,0.9568884426329662,27570,171,70706,1
887,33050,299737,37362,75,3,2,0.9472843230897678,0.8790620045522501,7103,70,53408,0
644,86216,331197,40285,34,3,0,0.3423072848275197,0.4045164031151317,16900,36,147559,0
300,104040,192157,11219,103,4,2,0.4403517738932523,0.2915138583443534,59415,100,30997,0
446,41644,998068,8310,68,1,1,0.707120613944381,0.234405744408259,68567,62,56456,0
586,82021,401889,38307,75,2,0,0.5876690514732603,0.5325148697565201,63713,108,140865,0
352,188197,240167,31631,29,1,1,0.3179393297068228,0.11424845325805633,84169,60,87988,0
603,62291,643805,16744,66,0,1,0.5538309158678235,0.5492750081282486,59639,138,90908,0
368,186132,726513,21867,16,3,1,0.7307068843628862,0.0013336394907920157,89728,71,87952,0
660,152610,186319,20625,39,0,0,0.042334945902492094,0.32384963074584483,86476,182,94784,1
519,187248,978057,8378,77,4,0,0.011199305255704117,0.21993431383058126,9988,122,68676,0
874,61520,464027,21149,37,3,0,0.4580669390728913,0.971218789960782,79488,42,18373,0
884,45675,276453,44133,81,2,2,0.1318366178035142,0.727242319569979,93905,135,104951,1
460,169359,973639,13422,21,3,1,0.6643442914647144,0.3496533804622377,3977,116,36414,0
388,20174,186645,29926,44,1,0,0.21405245622743418,0.09284508653062051,55641,137,127139,0
884,112268,562035,39679,19,1,1,0.43285110679567096,0.516800594690624,2268,156,93872,0
888,54998,653555,35171,71,3,0,0.19767093687426895,0.2134478813260423,55431,58,145772,1
458,163184,188261,15180,102,4,0,0.5484835857491245,0.5364295458983578,17756,38,100374,0
788,125410,392221,29301,8,1,0,0.1160534593845689,0.8353623541788925,21764,43,39493,1
623,95225,486862,38931,77,1,1,0.02310685278748026,0.6157925521013854,60912,116,135074,0
680,64814,388767,26014,101,2,2,0.051131638106697186,0.6337884195450022,41385,92,61224,1
401,105091,181004,32936,66,3,0,0.9542584415153099,0.5410302890628115,16032,52,41852,0
793,70719,555187,16336,41,1,0,0.14228621861093582,0.9272656326314092,96014,53,20932,1
318,149887,103687,24200,75,4,0,0.7084782531368352,0.9319026844206033,46702,38,98545,0
753,53919,904744,7470,88,0,2,0.06792620422282625,0.5127232010735522,12885,104,43583,1
781,93155,157615,32859,70,3,1,0.10816035223518217,0.3057594871435044,10796,139,39865,1
893,91569,443120,16953,61,2,1,0.5088762514093347,0.4595870058794439,33863,22,80270,0
696,61328,601852,41044,26,1,1,0.46487093015434366,0.18655791219561568,82014,74,95549,0
578,44618,865267,40507,71,4,1,0.9515803094398696,0.6363443153180893,33117,118,147577,0
664,54675,581985,29433,103,3,0,0.9448354530207373,0.5000923357822332,21753,38,140768,0
630,38919,654453,27957,83,4,2,0.7796086425424651,0.10330047781327989,21325,55,54327,0
643,24173,779282,8523,70,4,0,0.6021018301273497,0.19764778111961534,8021,109,123209,0
754,129369,984550,23387,107,2,2,0.454960317393011,0.4796319561995268,81721,97,124889,0
364,46400,632111,49761,29,3,1,0.35617853432842106,0.8875889907188583,54096,146,28409,0
375,90305,583903,33169,107,1,2,0.9470875469755554,0.5663907206310974,72404,73,54533,0
442,188636,556554,47641,103,2,0,0.6029088114246856,0.6815350002084708,14071,93,25327,0
772,196886,972564,24990,66,1,0,0.5790725276859945,0.3390285497439097,65649,107,65344,0
716,108791,966931,31661,19,0,1,0.23190112176891486,0.5714113930442343,9041,140,13671,1
604,179034,650724,15419,68,4,0,0.04669781788511307,0.4473798226380674,83051,147,101908,0
796,90533,765879,16457,58,0,0,0.9451885797595444,0.6591299126231607,41058,87,60756,1
590,123591,432706,4064,70,4,2,0.3137352588446539,0.05057556607901037,49263,191,34544,0
401,161650,907549,40083,113,2,0,0.4425890233244587,0.49330021623895914,92502,15,86347,0
566,151060,609070,12566,57,1,1,0.11463994358570684,0.29599262514396696,45470,152,28733,0
302,169696,128533,35085,37,1,1,0.836924329909292,0.32618506127790925,88826,187,58093,0
384,59194,290011,33528,61,2,0,0.027631832855930627,0.9609174315580614,97238,40,115424,0
627,129903,239327,8130,92,3,1,0.8339907620990965,0.18269481271138277,29223,86,105595,0
749,151461,555168,42187,30,0,2,0.1402850127879668,0.3112452525785969,34575,146,47487,1
753,119303,122684,4042,71,0,2,0.8865641126311521,0.5098925757308718,46799,190,130931,1
520,133903,500134,6598,73,1,0,0.7297726373361574,0.8630269481496237,22661,42,50849,0
453,87391,831453,44982,25,1,0,0.1646702625073051,0.41667008320637045,82975,93,86400,0
311,164866,789644,34886,97,1,2,0.5658179928594681,0.743865280888171,37432,5,139120,0
432,78002,915990,35477,65,2,1,0.31265631435521946,0.8563740982148024,32147,108,100930,0
603,55531,266621,30716,115,3,0,0.17823309891158345,0.31001635582184894,30114,69,59699,0
592,24986,285295,14601,6,0,0,0.8591821994111084,0.39275018353870994,7030,5,100470,0
599,52298,917854,38018,18,4,1,0.4035227665072294,0.35655622368835627,91051,129,142996,0
342,21481,825723,10061,10,2,0,0.3985437143653825,0.8328558086179211,48429,64,105023,0
642,76408,831712,10609,92,0,1,0.16988667480662,0.04434686195360116,48743,29,39018,1
625,141950,992760,37371,11,3,1,0.3830656760857787,0.30842108882868,96869,95,31031,0
797,167907,997509,46814,97,2,1,0.8716168463288502,0.6794085575951299,66615,142,114985,0
663,145355,843070,19485,65,0,1,0.3631287104896359,0.5654434995653427,48577,54,78237,1
726,47798,873851,22805,77,2,1,0.9516035624997881,0.4362893592936943,95584,144,118426,0
320,111649,607665,9857,101,0,2,0.9463088992083875,0.5399482272213844,3966,96,26719,0
706,84887,680532,13620,84,0,1,0.14489865930734602,0.19758458582831828,4728,36,19718,1
635,39477,748476,10177,65,3,2,0.17731125352264487,0.4307166216080104,38304,37,10056,0
416,168338,787651,32111,52,4,1,0.8626740703318891,0.5017029841763491,50277,30,131743,0
423,147815,597670,25042,67,3,0,0.3927609189247192,0.9011891219546017,91330,46,57820,0
698,194598,820663,20645,82,0,2,0.004373982283009337,0.26083516280397634,1947,182,78683,1
350,147426,761423,26405,105,2,0,0.273871819705371,0.8678285021649326,79101,65,79073,0
623,162961,203466,13826,78,3,1,0.59762899319556,0.6442414008259819,82380,45,10721,0
440,44335,904221,15890,31,4,1,0.799265965959968,0.020340831067600984,67130,189,50194,0
769,162326,284318,18892,91,0,0,0.13338861709325955,0.7246313368993936,22414,134,89882,1
633,106610,422778,48598,17,3,1,0.11054136441673534,0.03555187754905509,97226,103,83072,0
672,31442,181936,11484,55,3,0,0.9220926535723316,0.9973811268138131,83060,102,133919,0
863,66289,936004,7495,110,3,1,0.7511483678225827,0.8726366876911978,94005,35,95968,0
793,73747,981170,30481,93,3,1,0.5897796007780784,0.29734374754004567,20439,155,117251,0
838,57327,697952,13267,36,2,2,0.769186789995928,0.2574112301967054,92742,186,54537,0
455,167271,726315,42166,101,4,0,0.42885436130663845,0.3814410821056089,59220,119,119254,0
590,92827,422818,8743,26,4,1,0.7584557473091266,0.35616696531444303,47785,160,82941,0
443,126464,153533,39939,53,0,0,0.37180299127453575,0.37233781838538105,37973,151,27645,0
405,151184,918277,28569,17,1,2,0.24409457249260236,0.3182765461194804,88091,52,122661,0
719,107051,297997,30552,86,2,0,0.7290134212929686,0.6211334068483314,74318,6,81473,0
301,170653,119590,47772,25,0,2,0.4196722921572683,0.16426366372062395,69196,143,60734,0
888,79722,439919,45730,2,0,0,0.9813771043261948,0.8459812924460132,7089,176,137705,1
389,112036,378615,30948,119,3,0,0.349485182308101,0.8124024840313153,71854,105,70914,0
644,167595,553692,12775,86,1,2,0.9217274205310659,0.47648320785527043,63235,191,27882,0
649,86960,531530,5557,5,1,1,0.9329625485670795,0.8527299652785476,93141,132,100860,0
758,39552,565795,5587,4,2,1,0.24185294706474614,0.2471450700302933,30400,63,110513,0
562,161880,355442,18535,36,1,1,0.7982211815880134,0.017565455703966948,16405,124,128751,0
650,174692,506324,2954,6,0,0,0.43307450514456514,0.619207925029823,53763,42,54828,0
407,20887,294936,48562,116,1,0,0.9175247272303481,0.4579094069647154,31209,157,148300,0
885,51802,623212,25544,21,1,1,0.4501242726352388,0.5671645462958707,74598,111,130354,0
338,105024,459925,35455,77,4,0,0.7443037173373661,0.899339409018403,18424,25,84217,0
458,138639,59726,43269,118,0,0,0.46696740916379786,0.9699255735659434,90523,46,116500,0
882,138248,241896,17138,101,1,1,0.22780075571285618,0.634453139755603,21556,168,83803,0
611,101938,90542,44462,119,1,2,0.1993501289446863,0.7640555898524384,94137,141,80908,0
540,142746,463461,5127,89,3,0,0.42543119425634557,0.08380843348716427,20330,144,48918,0
744,46049,84753,25147,26,1,0,0.7554946570142149,0.16071558489150561,82266,14,37785,0
597,97789,916220,47528,55,1,0,0.6050714851807668,0.7332048049529766,4236,191,92757,0
335,104526,333460,13559,39,4,0,0.6886292899005433,0.43136545638800194,70216,137,109490,0
383,158918,283979,49564,84,0,2,0.28232635073194245,0.4459652704044057,31312,37,81997,0
751,66220,658986,5395,33,2,1,0.4814353459576055,0.3086076816354366,22191,73,119768,0
684,66163,328104,27389,14,0,0,0.044395264969327,0.6073563834777438,84457,84,24052,1
471,154837,80791,2845,56,3,1,0.8175324159581207,0.1851650454162026,37640,195,59383,0
675,137126,337360,35932,100,0,0,0.9898921622398746,0.6269162793138956,63293,105,141399,1
661,101486,999971,47722,81,1,2,0.4068790626246709,0.17379885713523968,37688,33,98301,0
858,196342,376571,40672,21,3,1,0.01096365313154335,0.0638260347097136,72229,150,80775,1
440,95277,948902,15731,46,0,2,0.16979263955094737,0.330357688699061,86802,138,85614,1
417,124245,647578,35122,16,3,0,0.6525268777504188,0.23114034200984768,93024,57,148110,0
576,142332,621302,37585,110,2,2,0.6120793182038592,0.8889916385563323,25122,164,18048,0
519,42931,185150,5832,16,0,2,0.7878647195855439,0.0549534538686266,42224,128,24954,0
325,109116,100519,34332,84,1,0,0.25388401096106816,0.17661369257412285,95540,46,122010,0
820,75633,840474,14467,29,3,0,0.763631915547134,0.5487196055830494,7331,51,23225,0
309,71913,623340,43025,92,4,1,0.6879840215236698,0.4810671908474736,88102,163,115622,0
677,114776,64389,15107,8,3,0,0.3228144977138433,0.04585201837470154,43262,194,19530,0
883,45991,408105,14458,88,4,1,0.545488148056962,0.007252428015144474,87314,188,34791,0
451,124092,642399,30666,3,1,2,0.14727380849832672,0.9880679419611499,60592,15,115806,0
348,161633,941490,45481,89,2,2,0.45256450343558263,0.6588347003588382,34926,158,142721,0
453,167973,930147,4581,19,4,1,0.881197339555641,0.3654061309015568,87287,159,100721,0
592,115556,887165,11582,97,2,0,0.4211913798253908,0.4704322476632413,18528,87,37134,0
879,82875,871186,10418,66,3,0,0.839566706475422,0.26655012045428694,1068,189,139326,0
349,176989,986128,30091,79,1,2,0.5902533652596944,0.34487378369320976,70253,113,48217,0
830,82120,922318,31113,86,4,1,0.19187671310235677,0.649044467268214,81754,31,141067,1
359,153060,207753,20827,74,3,2,0.5811062446978964,0.8828117988673707,44968,191,46189,0
466,130041,663812,16419,82,0,2,0.5059833291570635,0.18413002308118487,91938,66,128903,0
501,148467,393150,13814,22,3,0,0.398641335196384,0.8403615053853187,49623,152,37284,0
445,165328,861136,35804,46,2,1,0.11963043951607033,0.12155662951826907,98179,135,34698,0
738,138490,547488,12024,113,1,2,0.4167086638472298,0.2149922235883912,43129,148,29637,0
541,146155,144913,45700,91,1,0,0.07276237623962711,0.03717528804964598,95688,107,70405,0
880,48230,668396,9435,13,3,2,0.09876905139875125,0.14081186209299945,62321,48,71305,1
860,79778,829091,3548,33,0,2,0.415916532932716,0.9173031454640506,12526,97,43556,1
782,65833,319637,7065,5,2,0,0.3053814819684637,0.4594387466183786,93452,34,92176,0
407,42625,119639,24880,90,3,0,0.9255443258622235,0.07766586177835355,92564,172,130644,0
525,52088,281452,5407,77,3,1,0.37570580538027054,0.9597268380389613,27709,123,107012,0
731,192239,366527,35407,27,1,2,0.7578581220721001,0.8789923077586501,16063,197,13654,0
718,123937,708354,34940,78,2,1,0.5302475263662427,0.7546825208681412,5723,33,50428,0
754,96361,774640,7666,24,0,0,0.7040856686423355,0.9334727919475578,5213,34,139814,1
459,108229,359378,39122,67,1,0,0.2601159830153992,0.22012942083576414,23797,108,105379,0
822,155189,702962,27092,111,3,2,0.9419049728383291,0.8363692930100863,85946,114,75355,0
889,110265,536084,12109,115,1,1,0.530088496914424,0.6899911963543062,89918,36,56257,0
376,117718,579882,37654,63,1,1,0.8313240712852497,0.8697592495676884,46217,142,123435,0
808,80710,811195,36932,113,4,2,0.3650456934761135,0.7969115657426298,69283,55,115866,0
740,114876,319515,28505,94,1,2,0.10021134905052453,0.346495063176825,24655,140,30311,1
553,50949,621603,38713,99,1,1,0.6737116477208488,0.7743985370172556,96884,183,122695,0
619,173619,788924,45169,48,2,0,0.007759648337424485,0.2624563029848903,78990,40,64478,0
562,88136,701539,9746,63,1,0,0.4752929765655083,0.32859216302805483,13587,59,18738,0
896,131541,282520,13975,78,0,2,0.19280190266645925,0.10790571722297615,23555,167,83424,1
853,81842,653814,42522,12,3,1,0.6273755044353622,0.9350766159804688,29071,40,72232,0
673,46990,293459,17596,28,2,1,0.9794198731378522,0.29100336340028155,21239,60,118400,0
466,167265,721986,39953,44,1,1,0.46440290632064596,0.5206224651714518,98138,40,15474,0
758,50109,922437,35861,93,0,0,0.8174982565256667,0.39133283646619266,50151,93,69026,1
579,150356,287330,5880,43,3,0,0.507784186951121,0.9599281205835015,3203,193,76024,0
601,170305,155573,45454,17,2,1,0.4958400311040241,0.3350491709384824,14635,66,60974,0
830,148133,974634,45539,40,0,1,0.9304234931787778,0.778545821422689,53571,113,15622,1
879,185582,187900,45448,49,1,2,0.8899658687466815,0.85541615463118,2144,91,107366,0
517,21306,369658,4785,85,4,2,0.7858004651879744,0.4356064974809659,33699,157,49214,0
401,23849,550364,24449,57,4,1,0.2962557533167841,0.37817181445293124,85619,68,103184,0
853,32360,555740,16799,87,2,1,0.5450084157239405,0.747745820932628,92663,192,108233,0
587,131072,285707,41307,84,0,0,0.223897233305685,0.9128959803062341,13213,61,31865,0
466,114767,758024,49498,64,3,1,0.44391669804653977,0.7549317330722383,17944,117,53026,0
335,196872,554917,45333,75,0,2,0.4842130657597906,0.2271263655918656,67723,74,99037,0
652,188035,723243,42828,57,4,0,0.8316400401693309,0.8883077474377054,69669,184,35775,0
372,74330,748419,5990,98,2,2,0.8960283653249931,0.3875816674368331,69947,188,29374,0
652,71707,527294,21073,74,1,2,0.41462006239647786,0.5762294117779343,35457,195,68451,0
369,38689,748292,38863,74,0,0,0.017704445073237207,0.831435619292711,36191,24,92141,1
724,49084,573116,16549,107,4,2,0.8617738397893546,0.1883947674004922,73264,58,25684,0
860,60387,504485,20259,70,3,1,0.1742786785013607,0.7845101356775531,58924,5,34002,1
816,94816,563066,21790,100,2,2,0.6218819638903935,0.5961627979106775,34744,94,101551,0
727,22642,912418,11979,88,1,0,0.024970900434131194,0.8933416418276082,54424,142,140704,1
838,62137,922391,22316,76,0,0,0.39950647526056426,0.17197040184354295,89417,155,16309,1
459,82260,314179,28183,43,3,0,0.9859603021153498,0.42068223704092844,79337,183,94675,0
448,166510,159767,30324,119,1,2,0.1006936011038031,0.8328430928668374,77084,117,78326,0
529,68442,483961,26624,23,4,1,0.4236931519996423,0.019231703456760174,33886,156,17826,0
861,123061,591529,40176,27,4,0,0.30714995018995217,0.11220136676564285,85963,17,131840,0
366,154066,627263,22245,58,3,1,0.9050881233882643,0.9905652127567347,1972,161,145126,0
680,145844,204226,48705,109,4,0,0.8693401079073552,0.28039417859035054,7621,190,115985,0
357,119575,993129,25790,37,2,1,0.23769876030622883,0.9755431937239534,92549,114,25569,0
558,21813,541818,28756,6,3,1,0.08118778705043117,0.1825315510086739,50738,95,16508,0
641,113027,106396,4833,65,4,1,0.6271383940611175,0.3610944430073356,58694,99,99059,0
429,143489,542443,7285,6,0,0,0.33636871188370976,0.7528694445035706,55777,47,107475,0
471,104381,168920,11589,50,4,2,0.6720843906060631,0.6577784072381785,15530,142,140447,0
508,75276,456547,49476,22,2,2,0.032119756067814476,0.5811223999290556,8354,163,140819,0
653,61243,244999,16116,105,1,2,0.13339923517748942,0.5298991758050076,47529,78,120648,1
770,80272,660514,9645,88,1,1,0.6863722327726434,0.8434404436647402,52714,18,34520,0
415,193123,659007,46786,25,4,0,0.21237065530249777,0.23494856283339272,89759,103,40932,0
563,85618,113014,31150,79,1,1,0.8575876757624016,0.4424709269935184,42232,113,29734,0
741,21920,613634,12889,90,4,0,0.05859088771013543,0.15545229215645728,53079,166,79363,1
847,126121,644699,32286,72,2,1,0.21548198278557462,0.5959415957307044,13550,149,60555,0
752,96872,235550,39545,51,1,0,0.9985602484850686,0.2505444242713202,89196,153,26257,0
776,101132,717614,17994,88,0,0,0.43307610258679263,0.3338420643433858,61385,100,103550,1
586,22093,236806,37503,48,4,0,0.7029656635446435,0.47125071662352813,65736,199,63219,0
602,32905,471837,48379,102,1,1,0.18266304885701368,0.026770585703127847,97565,62,143931,0
610,141759,388585,26662,70,2,2,0.6098687349855377,0.09193793592083765,31268,140,49840,0
507,175423,96121,41136,118,2,1,0.7261060683694185,0.6859292207082196,92876,100,107392,0
745,50981,786778,28639,99,0,1,0.31447663586651053,0.42896998071750725,5290,42,69327,1
354,93903,372341,19205,106,2,0,0.8288971119758778,0.8647902219998954,56034,158,123827,0
